LET spectra each 0.1 cm
 cell  400                                                                                                                             
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   0.00000E+00 0.0000
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   1.14881E-10 0.7071
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   7.07434E-10 0.2811
    6.9538E+00   1.17145E-10 0.7071
    7.1550E+00   2.56224E-09 0.1501
    7.3619E+00   2.84430E-10 0.4473
    7.5749E+00   4.44501E-09 0.1146
    7.7941E+00   3.51158E-10 0.4090
    8.0195E+00   3.53656E-10 0.4090
    8.2515E+00   9.65373E-09 0.0782
    8.4902E+00   6.84876E-10 0.3027
    8.7359E+00   1.35859E-08 0.0668
    8.9886E+00   1.77797E-09 0.1871
    9.2486E+00   2.72100E-08 0.0482
    9.5162E+00   2.31058E-08 0.0536
    9.7915E+00   5.15290E-08 0.0360
    1.0075E+01   2.48726E-04 0.0019
    1.0366E+01   1.04892E-04 0.0016
    1.0666E+01   2.11238E-03 0.0011
    1.0975E+01   1.46674E-04 0.0013
    1.1292E+01   8.82986E-04 0.0013
    1.1619E+01   7.65972E-05 0.0020
    1.1955E+01   7.36931E-05 0.0020
    1.2301E+01   4.37651E-04 0.0017
    1.2657E+01   6.03034E-05 0.0022
    1.3023E+01   3.92237E-04 0.0020
    1.3400E+01   5.06535E-05 0.0023
    1.3787E+01   4.85558E-05 0.0023
    1.4186E+01   2.43230E-04 0.0020
    1.4596E+01   4.24592E-05 0.0025
    1.5019E+01   2.31924E-04 0.0023
    1.5453E+01   2.81255E-05 0.0026
    1.5900E+01   2.75571E-05 0.0026
    1.6360E+01   1.48488E-04 0.0022
    1.6834E+01   2.06870E-05 0.0026
    1.7321E+01   1.34816E-04 0.0024
    1.7822E+01   2.12385E-05 0.0027
    1.8337E+01   1.19431E-04 0.0025
    1.8868E+01   1.80165E-05 0.0028
    1.9413E+01   1.79960E-05 0.0028
    1.9975E+01   8.43333E-05 0.0025
    2.0553E+01   1.18401E-05 0.0028
    2.1148E+01   6.53563E-05 0.0025
    2.1759E+01   1.01193E-05 0.0028
    2.2389E+01   1.03998E-05 0.0028
    2.3037E+01   5.68848E-05 0.0026
    2.3703E+01   9.36865E-06 0.0029
    2.4389E+01   5.26803E-05 0.0027
    2.5094E+01   8.59047E-06 0.0029
    2.5820E+01   8.34873E-06 0.0029
    2.6567E+01   4.62011E-05 0.0027
    2.7336E+01   7.05459E-06 0.0029
    2.8127E+01   3.88548E-05 0.0027
    2.8940E+01   6.28700E-06 0.0029
    2.9777E+01   5.96045E-06 0.0029
    3.0639E+01   3.14081E-05 0.0027
    3.1525E+01   4.60607E-06 0.0029
    3.2437E+01   2.57202E-05 0.0027
    3.3376E+01   4.11419E-06 0.0029
    3.4341E+01   3.75775E-06 0.0029
    3.5335E+01   2.08875E-05 0.0027
    3.6357E+01   2.99602E-06 0.0029
    3.7409E+01   1.73507E-05 0.0026
    3.8491E+01   2.79081E-06 0.0029
    3.9604E+01   2.58933E-06 0.0029
    4.0750E+01   1.44894E-05 0.0026
    4.1929E+01   2.04196E-06 0.0029
    4.3142E+01   1.24026E-05 0.0026
    4.4390E+01   1.95202E-06 0.0028
    4.5674E+01   1.03316E-05 0.0026
    4.6996E+01   2.07012E-06 0.0028
    4.8355E+01   1.48480E-06 0.0029
    4.9754E+01   9.17555E-06 0.0026
    5.1193E+01   1.40473E-06 0.0028
    5.2674E+01   7.70849E-06 0.0026
    5.4198E+01   1.53053E-06 0.0027
    5.5766E+01   1.09160E-06 0.0029
    5.7379E+01   6.90873E-06 0.0026
    5.9039E+01   1.00373E-06 0.0028
    6.0747E+01   5.85467E-06 0.0026
    6.2505E+01   1.09188E-06 0.0028
    6.4313E+01   8.38425E-07 0.0029
    6.6174E+01   5.18103E-06 0.0026
    6.8088E+01   7.10954E-07 0.0029
    7.0058E+01   4.46124E-06 0.0026
    7.2084E+01   7.42668E-07 0.0028
    7.4170E+01   3.72581E-06 0.0026
    7.6315E+01   7.99662E-07 0.0027
    7.8523E+01   5.30928E-07 0.0028
    8.0795E+01   3.39321E-06 0.0026
    8.3132E+01   4.97142E-07 0.0028
    8.5537E+01   2.90195E-06 0.0026
    8.8012E+01   5.03022E-07 0.0028
    9.0558E+01   2.43840E-06 0.0026
    9.3178E+01   5.14764E-07 0.0027
    9.5873E+01   3.56203E-07 0.0028
    9.8647E+01   2.19177E-06 0.0026
    1.0150E+02   3.11580E-07 0.0028
    1.0444E+02   1.87793E-06 0.0026
    1.0746E+02   3.11634E-07 0.0027
    1.1057E+02   1.57168E-06 0.0025
    1.1377E+02   3.22023E-07 0.0027
    1.1706E+02   2.28199E-07 0.0028
    1.2044E+02   1.40025E-06 0.0025
    1.2393E+02   1.98312E-07 0.0028
    1.2751E+02   1.19477E-06 0.0025
    1.3120E+02   2.01763E-07 0.0027
    1.3500E+02   9.96117E-07 0.0025
    1.3890E+02   2.08317E-07 0.0027
    1.4292E+02   1.41417E-07 0.0028
    1.4706E+02   8.90141E-07 0.0025
    1.5131E+02   1.30768E-07 0.0028
    1.5569E+02   7.49577E-07 0.0025
    1.6019E+02   1.37213E-07 0.0027
    1.6483E+02   1.09905E-07 0.0028
    1.6959E+02   6.50758E-07 0.0025
    1.7450E+02   8.99182E-08 0.0028
    1.7955E+02   5.58393E-07 0.0025
    1.8474E+02   9.10101E-08 0.0027
    1.9009E+02   4.64785E-07 0.0025
    1.9559E+02   9.49530E-08 0.0027
    2.0124E+02   6.59619E-08 0.0028
    2.0707E+02   4.12319E-07 0.0025
    2.1306E+02   6.15228E-08 0.0027
    2.1922E+02   3.46836E-07 0.0025
    2.2556E+02   6.49352E-08 0.0027
    2.3209E+02   5.18116E-08 0.0028
    2.3880E+02   3.02971E-07 0.0025
    2.4571E+02   4.35737E-08 0.0028
    2.5282E+02   2.61553E-07 0.0025
    2.6013E+02   4.21443E-08 0.0027
    2.6766E+02   2.20804E-07 0.0025
    2.7540E+02   4.26672E-08 0.0027
    2.8337E+02   3.06239E-08 0.0027
    2.9157E+02   2.49201E-08 0.0026
    3.0000E+02   0.00000E+00 0.0000
      total      6.35318E-03 0.0007
 
 cell  522                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   0.00000E+00 0.0000
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   1.17397E-10 0.6923
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   6.27703E-10 0.3017
    6.9538E+00   1.11975E-10 0.7071
    7.1550E+00   2.53294E-09 0.1513
    7.3619E+00   0.00000E+00 0.0000
    7.5749E+00   4.80459E-09 0.1115
    7.7941E+00   3.48191E-10 0.4086
    8.0195E+00   2.82357E-10 0.4485
    8.2515E+00   9.39410E-09 0.0789
    8.4902E+00   6.54396E-10 0.3019
    8.7359E+00   1.36479E-08 0.0666
    8.9886E+00   1.37807E-09 0.2175
    9.2486E+00   1.73428E-08 0.0592
    9.5162E+00   3.05134E-09 0.1400
    9.7915E+00   6.95664E-09 0.0950
    1.0075E+01   9.39328E-05 0.0026
    1.0366E+01   5.15401E-05 0.0021
    1.0666E+01   1.87864E-03 0.0011
    1.0975E+01   1.94843E-04 0.0012
    1.1292E+01   1.06668E-03 0.0011
    1.1619E+01   8.39635E-05 0.0018
    1.1955E+01   8.40984E-05 0.0019
    1.2301E+01   4.85745E-04 0.0017
    1.2657E+01   5.39565E-05 0.0021
    1.3023E+01   3.90999E-04 0.0019
    1.3400E+01   5.95408E-05 0.0023
    1.3787E+01   5.74524E-05 0.0023
    1.4186E+01   2.50699E-04 0.0020
    1.4596E+01   3.85268E-05 0.0024
    1.5019E+01   2.32662E-04 0.0022
    1.5453E+01   3.24587E-05 0.0025
    1.5900E+01   3.23311E-05 0.0025
    1.6360E+01   1.67945E-04 0.0023
    1.6834E+01   2.05402E-05 0.0026
    1.7321E+01   1.25440E-04 0.0023
    1.7822E+01   1.97177E-05 0.0026
    1.8337E+01   1.18645E-04 0.0025
    1.8868E+01   1.95128E-05 0.0027
    1.9413E+01   1.98910E-05 0.0027
    1.9975E+01   9.67361E-05 0.0025
    2.0553E+01   1.37041E-05 0.0028
    2.1148E+01   7.24660E-05 0.0025
    2.1759E+01   1.05010E-05 0.0027
    2.2389E+01   1.05570E-05 0.0027
    2.3037E+01   5.48433E-05 0.0025
    2.3703E+01   8.62917E-06 0.0028
    2.4389E+01   4.84527E-05 0.0026
    2.5094E+01   7.98429E-06 0.0028
    2.5820E+01   7.79876E-06 0.0028
    2.6567E+01   4.40834E-05 0.0026
    2.7336E+01   6.95703E-06 0.0029
    2.8127E+01   3.92566E-05 0.0027
    2.8940E+01   6.55793E-06 0.0029
    2.9777E+01   6.25607E-06 0.0029
    3.0639E+01   3.37002E-05 0.0027
    3.1525E+01   5.06099E-06 0.0029
    3.2437E+01   2.86138E-05 0.0027
    3.3376E+01   4.63759E-06 0.0029
    3.4341E+01   4.24055E-06 0.0029
    3.5335E+01   2.36798E-05 0.0027
    3.6357E+01   3.40236E-06 0.0029
    3.7409E+01   1.96330E-05 0.0027
    3.8491E+01   3.14463E-06 0.0029
    3.9604E+01   2.90663E-06 0.0029
    4.0750E+01   1.61696E-05 0.0027
    4.1929E+01   2.24855E-06 0.0029
    4.3142E+01   1.35893E-05 0.0026
    4.4390E+01   2.10857E-06 0.0028
    4.5674E+01   1.10776E-05 0.0026
    4.6996E+01   2.20566E-06 0.0028
    4.8355E+01   1.56107E-06 0.0029
    4.9754E+01   9.61629E-06 0.0026
    5.1193E+01   1.44959E-06 0.0028
    5.2674E+01   7.91758E-06 0.0026
    5.4198E+01   1.56466E-06 0.0027
    5.5766E+01   1.10422E-06 0.0029
    5.7379E+01   6.96868E-06 0.0026
    5.9039E+01   1.00145E-06 0.0028
    6.0747E+01   5.82354E-06 0.0025
    6.2505E+01   1.08225E-06 0.0027
    6.4313E+01   8.22842E-07 0.0028
    6.6174E+01   5.08937E-06 0.0025
    6.8088E+01   6.92981E-07 0.0028
    7.0058E+01   4.33942E-06 0.0025
    7.2084E+01   7.19138E-07 0.0027
    7.4170E+01   3.59820E-06 0.0025
    7.6315E+01   7.71386E-07 0.0026
    7.8523E+01   5.08365E-07 0.0028
    8.0795E+01   3.25735E-06 0.0025
    8.3132E+01   4.74716E-07 0.0027
    8.5537E+01   2.77056E-06 0.0025
    8.8012E+01   4.80532E-07 0.0027
    9.0558E+01   2.31796E-06 0.0025
    9.3178E+01   4.89584E-07 0.0026
    9.5873E+01   3.37653E-07 0.0028
    9.8647E+01   2.07775E-06 0.0025
    1.0150E+02   2.94969E-07 0.0027
    1.0444E+02   1.77522E-06 0.0025
    1.0746E+02   2.95495E-07 0.0027
    1.1057E+02   1.48330E-06 0.0025
    1.1377E+02   3.04030E-07 0.0026
    1.1706E+02   2.14619E-07 0.0027
    1.2044E+02   1.31913E-06 0.0025
    1.2393E+02   1.86589E-07 0.0027
    1.2751E+02   1.12419E-06 0.0025
    1.3120E+02   1.89558E-07 0.0027
    1.3500E+02   9.35897E-07 0.0024
    1.3890E+02   1.95657E-07 0.0026
    1.4292E+02   1.32727E-07 0.0027
    1.4706E+02   8.35596E-07 0.0024
    1.5131E+02   1.22779E-07 0.0027
    1.5569E+02   7.03053E-07 0.0024
    1.6019E+02   1.28717E-07 0.0026
    1.6483E+02   1.03270E-07 0.0027
    1.6959E+02   6.09958E-07 0.0024
    1.7450E+02   8.42084E-08 0.0027
    1.7955E+02   5.23408E-07 0.0024
    1.8474E+02   8.50960E-08 0.0027
    1.9009E+02   4.35147E-07 0.0024
    1.9559E+02   8.90495E-08 0.0026
    2.0124E+02   6.15635E-08 0.0027
    2.0707E+02   3.86061E-07 0.0024
    2.1306E+02   5.75864E-08 0.0027
    2.1922E+02   3.24608E-07 0.0024
    2.2556E+02   6.07809E-08 0.0026
    2.3209E+02   4.84281E-08 0.0027
    2.3880E+02   2.83424E-07 0.0024
    2.4571E+02   4.07808E-08 0.0027
    2.5282E+02   2.44613E-07 0.0024
    2.6013E+02   3.94426E-08 0.0026
    2.6766E+02   2.06468E-07 0.0024
    2.7540E+02   3.98302E-08 0.0026
    2.8337E+02   2.87406E-08 0.0027
    2.9157E+02   2.32214E-08 0.0025
    3.0000E+02   0.00000E+00 0.0000
      total      6.27188E-03 0.0007
 
 cell  523                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   0.00000E+00 0.0000
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   1.25715E-10 0.6489
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   6.67728E-10 0.2811
    6.9538E+00   0.00000E+00 0.0000
    7.1550E+00   2.70473E-09 0.1465
    7.3619E+00   5.70470E-11 1.0000
    7.5749E+00   4.61553E-09 0.1132
    7.7941E+00   3.50691E-10 0.4084
    8.0195E+00   2.43611E-10 0.5001
    8.2515E+00   9.57771E-09 0.0787
    8.4902E+00   5.88124E-10 0.3171
    8.7359E+00   1.37950E-08 0.0659
    8.9886E+00   9.01074E-10 0.2590
    9.2486E+00   1.67634E-08 0.0604
    9.5162E+00   1.40633E-09 0.2158
    9.7915E+00   1.72446E-09 0.1895
    1.0075E+01   2.88991E-05 0.0037
    1.0366E+01   1.99591E-05 0.0029
    1.0666E+01   1.44673E-03 0.0012
    1.0975E+01   2.23292E-04 0.0012
    1.1292E+01   1.34618E-03 0.0011
    1.1619E+01   8.79768E-05 0.0017
    1.1955E+01   8.86818E-05 0.0017
    1.2301E+01   5.58293E-04 0.0017
    1.2657E+01   5.45871E-05 0.0021
    1.3023E+01   3.64397E-04 0.0019
    1.3400E+01   6.30832E-05 0.0022
    1.3787E+01   6.42920E-05 0.0022
    1.4186E+01   2.85509E-04 0.0020
    1.4596E+01   3.75749E-05 0.0023
    1.5019E+01   2.17350E-04 0.0021
    1.5453E+01   3.30247E-05 0.0025
    1.5900E+01   3.43561E-05 0.0025
    1.6360E+01   1.91692E-04 0.0023
    1.6834E+01   2.34988E-05 0.0025
    1.7321E+01   1.30132E-04 0.0023
    1.7822E+01   1.82905E-05 0.0026
    1.8337E+01   1.09297E-04 0.0024
    1.8868E+01   1.86938E-05 0.0027
    1.9413E+01   1.94787E-05 0.0027
    1.9975E+01   1.01789E-04 0.0025
    2.0553E+01   1.53595E-05 0.0027
    2.1148E+01   8.33926E-05 0.0025
    2.1759E+01   1.21076E-05 0.0027
    2.2389E+01   1.20671E-05 0.0027
    2.3037E+01   6.02857E-05 0.0025
    2.3703E+01   8.92040E-06 0.0028
    2.4389E+01   4.78992E-05 0.0025
    2.5094E+01   7.52465E-06 0.0027
    2.5820E+01   7.28553E-06 0.0028
    2.6567E+01   4.06824E-05 0.0025
    2.7336E+01   6.40223E-06 0.0028
    2.8127E+01   3.64526E-05 0.0026
    2.8940E+01   6.18909E-06 0.0028
    2.9777E+01   5.95286E-06 0.0028
    3.0639E+01   3.26097E-05 0.0026
    3.1525E+01   5.03057E-06 0.0028
    3.2437E+01   2.89042E-05 0.0026
    3.3376E+01   4.77352E-06 0.0028
    3.4341E+01   4.43246E-06 0.0028
    3.5335E+01   2.49533E-05 0.0026
    3.6357E+01   3.66306E-06 0.0029
    3.7409E+01   2.13524E-05 0.0026
    3.8491E+01   3.46054E-06 0.0028
    3.9604E+01   3.21602E-06 0.0029
    4.0750E+01   1.79762E-05 0.0026
    4.1929E+01   2.52182E-06 0.0029
    4.3142E+01   1.52821E-05 0.0026
    4.4390E+01   2.38858E-06 0.0028
    4.5674E+01   1.25281E-05 0.0026
    4.6996E+01   2.48684E-06 0.0028
    4.8355E+01   1.77095E-06 0.0029
    4.9754E+01   1.08617E-05 0.0026
    5.1193E+01   1.63814E-06 0.0028
    5.2674E+01   8.91153E-06 0.0026
    5.4198E+01   1.75416E-06 0.0027
    5.5766E+01   1.23651E-06 0.0029
    5.7379E+01   7.79107E-06 0.0026
    5.9039E+01   1.11485E-06 0.0028
    6.0747E+01   6.46983E-06 0.0026
    6.2505E+01   1.19659E-06 0.0027
    6.4313E+01   9.08082E-07 0.0028
    6.6174E+01   5.61272E-06 0.0026
    6.8088E+01   7.61686E-07 0.0028
    7.0058E+01   4.75302E-06 0.0026
    7.2084E+01   7.85169E-07 0.0027
    7.4170E+01   3.91543E-06 0.0025
    7.6315E+01   8.36372E-07 0.0027
    7.8523E+01   5.51601E-07 0.0028
    8.0795E+01   3.51917E-06 0.0025
    8.3132E+01   5.10856E-07 0.0028
    8.5537E+01   2.97941E-06 0.0025
    8.8012E+01   5.15193E-07 0.0027
    9.0558E+01   2.48088E-06 0.0025
    9.3178E+01   5.22263E-07 0.0026
    9.5873E+01   3.60876E-07 0.0028
    9.8647E+01   2.21337E-06 0.0025
    1.0150E+02   3.13324E-07 0.0027
    1.0444E+02   1.88428E-06 0.0025
    1.0746E+02   3.13110E-07 0.0027
    1.1057E+02   1.56991E-06 0.0025
    1.1377E+02   3.21677E-07 0.0026
    1.1706E+02   2.26943E-07 0.0027
    1.2044E+02   1.39287E-06 0.0025
    1.2393E+02   1.96712E-07 0.0027
    1.2751E+02   1.18398E-06 0.0025
    1.3120E+02   1.99322E-07 0.0027
    1.3500E+02   9.83906E-07 0.0025
    1.3890E+02   2.05611E-07 0.0026
    1.4292E+02   1.39199E-07 0.0027
    1.4706E+02   8.76350E-07 0.0025
    1.5131E+02   1.28766E-07 0.0027
    1.5569E+02   7.36132E-07 0.0025
    1.6019E+02   1.34671E-07 0.0026
    1.6483E+02   1.07943E-07 0.0027
    1.6959E+02   6.37753E-07 0.0025
    1.7450E+02   8.81464E-08 0.0027
    1.7955E+02   5.46614E-07 0.0024
    1.8474E+02   8.89310E-08 0.0027
    1.9009E+02   4.54153E-07 0.0024
    1.9559E+02   9.27608E-08 0.0026
    2.0124E+02   6.42880E-08 0.0027
    2.0707E+02   4.02562E-07 0.0024
    2.1306E+02   5.98238E-08 0.0027
    2.1922E+02   3.38217E-07 0.0024
    2.2556E+02   6.33120E-08 0.0026
    2.3209E+02   5.03534E-08 0.0027
    2.3880E+02   2.95132E-07 0.0024
    2.4571E+02   4.24393E-08 0.0027
    2.5282E+02   2.54530E-07 0.0024
    2.6013E+02   4.10568E-08 0.0026
    2.6766E+02   2.14693E-07 0.0024
    2.7540E+02   4.14504E-08 0.0026
    2.8337E+02   2.98440E-08 0.0027
    2.9157E+02   2.41695E-08 0.0025
    3.0000E+02   0.00000E+00 0.0000
      total      6.19193E-03 0.0007
 
 cell  524                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   0.00000E+00 0.0000
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   1.14178E-10 0.7071
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   8.02540E-10 0.2674
    6.9538E+00   5.73584E-11 1.0000
    7.1550E+00   2.47154E-09 0.1528
    7.3619E+00   6.11452E-11 1.0000
    7.5749E+00   4.22074E-09 0.1190
    7.7941E+00   4.60631E-10 0.3536
    8.0195E+00   5.54895E-10 0.3358
    8.2515E+00   9.51486E-09 0.0791
    8.4902E+00   6.96388E-10 0.3036
    8.7359E+00   1.37129E-08 0.0667
    8.9886E+00   8.94173E-10 0.2710
    9.2486E+00   1.65034E-08 0.0609
    9.5162E+00   1.74011E-09 0.1898
    9.7915E+00   1.37551E-09 0.2094
    1.0075E+01   7.17439E-06 0.0058
    1.0366E+01   6.13470E-06 0.0045
    1.0666E+01   9.53805E-04 0.0013
    1.0975E+01   2.11838E-04 0.0012
