LET spectra each 0.1 cm
 
 cell  400                                                                                                                             
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   0.00000E+00 0.0000
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   5.68853E-11 1.0000
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   8.96255E-10 0.2485
    6.9538E+00   0.00000E+00 0.0000
    7.1550E+00   5.68774E-05 0.0034
    7.3619E+00   4.11424E-05 0.0025
    7.5749E+00   3.90194E-03 0.0009
    7.7941E+00   7.93983E-05 0.0022
    8.0195E+00   7.30981E-05 0.0023
    8.2515E+00   1.24107E-03 0.0016
    8.4902E+00   5.93713E-05 0.0027
    8.7359E+00   8.20216E-04 0.0019
    8.9886E+00   3.69732E-05 0.0032
    9.2486E+00   5.12619E-04 0.0024
    9.5162E+00   2.70541E-05 0.0035
    9.7915E+00   2.86596E-05 0.0035
    1.0075E+01   3.85230E-04 0.0027
    1.0366E+01   2.74095E-05 0.0037
    1.0666E+01   2.83526E-04 0.0030
    1.0975E+01   2.31543E-05 0.0040
    1.1292E+01   2.18305E-04 0.0033
    1.1619E+01   1.97258E-05 0.0041
    1.1955E+01   2.04003E-05 0.0042
    1.2301E+01   1.72463E-04 0.0036
    1.2657E+01   2.16549E-05 0.0042
    1.3023E+01   1.28166E-04 0.0036
    1.3400E+01   2.13843E-05 0.0043
    1.3787E+01   2.21499E-05 0.0043
    1.4186E+01   1.05565E-04 0.0039
    1.4596E+01   1.50341E-05 0.0045
    1.5019E+01   8.88449E-05 0.0039
    1.5453E+01   1.31268E-05 0.0045
    1.5900E+01   1.34543E-05 0.0045
    1.6360E+01   7.44396E-05 0.0040
    1.6834E+01   9.70588E-06 0.0045
    1.7321E+01   5.88899E-05 0.0041
    1.7822E+01   9.22066E-06 0.0045
    1.8337E+01   5.49866E-05 0.0041
    1.8868E+01   8.97939E-06 0.0045
    1.9413E+01   9.15041E-06 0.0045
    1.9975E+01   4.55783E-05 0.0042
    2.0553E+01   6.70559E-06 0.0045
    2.1148E+01   3.70411E-05 0.0041
    2.1759E+01   5.75937E-06 0.0044
    2.2389E+01   5.82046E-06 0.0044
    2.3037E+01   3.16574E-05 0.0041
    2.3703E+01   5.13049E-06 0.0045
    2.4389E+01   2.88946E-05 0.0042
    2.5094E+01   4.71772E-06 0.0044
    2.5820E+01   4.57668E-06 0.0044
    2.6567E+01   2.53271E-05 0.0042
    2.7336E+01   3.87731E-06 0.0044
    2.8127E+01   2.14267E-05 0.0041
    2.8940E+01   3.49303E-06 0.0044
    2.9777E+01   3.28700E-06 0.0044
    3.0639E+01   1.75681E-05 0.0041
    3.1525E+01   2.59515E-06 0.0044
    3.2437E+01   1.46662E-05 0.0041
    3.3376E+01   2.39015E-06 0.0043
    3.4341E+01   2.18268E-06 0.0044
    3.5335E+01   1.22978E-05 0.0040
    3.6357E+01   1.79552E-06 0.0043
    3.7409E+01   1.05054E-05 0.0040
    3.8491E+01   1.71873E-06 0.0042
    3.9604E+01   1.59461E-06 0.0043
    4.0750E+01   9.04360E-06 0.0040
    4.1929E+01   1.28695E-06 0.0043
    4.3142E+01   7.89952E-06 0.0040
    4.4390E+01   1.25649E-06 0.0042
    4.5674E+01   6.67087E-06 0.0040
    4.6996E+01   1.34977E-06 0.0041
    4.8355E+01   9.63688E-07 0.0043
    4.9754E+01   5.99394E-06 0.0039
    5.1193E+01   9.22288E-07 0.0042
    5.2674E+01   5.06404E-06 0.0039
    5.4198E+01   1.01125E-06 0.0041
    5.5766E+01   7.16358E-07 0.0042
    5.7379E+01   4.55767E-06 0.0039
    5.9039E+01   6.61911E-07 0.0042
    6.0747E+01   3.86543E-06 0.0039
    6.2505E+01   7.23205E-07 0.0041
    6.4313E+01   5.52524E-07 0.0042
    6.6174E+01   3.42766E-06 0.0039
    6.8088E+01   4.69773E-07 0.0041
    7.0058E+01   2.95192E-06 0.0038
    7.2084E+01   4.92089E-07 0.0040
    7.4170E+01   2.46441E-06 0.0038
    7.6315E+01   5.31550E-07 0.0040
    7.8523E+01   3.50240E-07 0.0041
    8.0795E+01   2.24774E-06 0.0038
    8.3132E+01   3.29127E-07 0.0040
    8.5537E+01   1.92134E-06 0.0038
    8.8012E+01   3.34546E-07 0.0040
    9.0558E+01   1.61472E-06 0.0038
    9.3178E+01   3.41021E-07 0.0039
    9.5873E+01   2.35896E-07 0.0040
    9.8647E+01   1.45262E-06 0.0037
    1.0150E+02   2.06536E-07 0.0040
    1.0444E+02   1.24408E-06 0.0037
    1.0746E+02   2.07153E-07 0.0039
    1.1057E+02   1.04219E-06 0.0037
    1.1377E+02   2.13998E-07 0.0039
    1.1706E+02   1.51075E-07 0.0040
    1.2044E+02   9.28805E-07 0.0037
    1.2393E+02   1.31520E-07 0.0040
    1.2751E+02   7.92985E-07 0.0037
    1.3120E+02   1.33731E-07 0.0039
    1.3500E+02   6.61108E-07 0.0037
    1.3890E+02   1.38006E-07 0.0038
    1.4292E+02   9.40902E-08 0.0039
    1.4706E+02   5.90761E-07 0.0037
    1.5131E+02   8.68011E-08 0.0039
    1.5569E+02   4.97660E-07 0.0037
    1.6019E+02   9.10002E-08 0.0038
    1.6483E+02   7.32906E-08 0.0039
    1.6959E+02   4.31957E-07 0.0036
    1.7450E+02   5.96587E-08 0.0039
    1.7955E+02   3.70842E-07 0.0036
    1.8474E+02   6.04729E-08 0.0038
    1.9009E+02   3.08524E-07 0.0036
    1.9559E+02   6.30805E-08 0.0038
    2.0124E+02   4.37258E-08 0.0039
    2.0707E+02   2.73834E-07 0.0036
    2.1306E+02   4.08883E-08 0.0039
    2.1922E+02   2.30332E-07 0.0036
    2.2556E+02   4.31719E-08 0.0038
    2.3209E+02   3.43388E-08 0.0039
    2.3880E+02   2.01242E-07 0.0036
    2.4571E+02   2.89672E-08 0.0039
    2.5282E+02   1.73706E-07 0.0036
    2.6013E+02   2.80212E-08 0.0038
    2.6766E+02   1.46682E-07 0.0036
    2.7540E+02   2.83301E-08 0.0038
    2.8337E+02   2.03593E-08 0.0038
    2.9157E+02   1.65413E-08 0.0037
    3.0000E+02   0.00000E+00 0.0000
      total      9.06559E-03 0.0006
 
 cell  482                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   0.00000E+00 0.0000
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   5.69027E-11 1.0000
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   8.98534E-10 0.2536
    6.9538E+00   6.22874E-11 0.9169
    7.1550E+00   1.38287E-05 0.0055
    7.3619E+00   1.28096E-05 0.0039
    7.5749E+00   3.75467E-03 0.0010
    7.7941E+00   9.29260E-05 0.0021
    8.0195E+00   9.04924E-05 0.0021
    8.2515E+00   1.29246E-03 0.0015
    8.4902E+00   5.16466E-05 0.0027
    8.7359E+00   8.51204E-04 0.0019
    8.9886E+00   4.50423E-05 0.0030
    9.2486E+00   5.36704E-04 0.0023
    9.5162E+00   2.91493E-05 0.0035
    9.7915E+00   2.82993E-05 0.0035
    1.0075E+01   3.89142E-04 0.0027
    1.0366E+01   2.54778E-05 0.0037
    1.0666E+01   2.92791E-04 0.0030
    1.0975E+01   2.21526E-05 0.0039
    1.1292E+01   2.21474E-04 0.0033
    1.1619E+01   2.16917E-05 0.0041
    1.1955E+01   2.11852E-05 0.0041
    1.2301E+01   1.64562E-04 0.0035
    1.2657E+01   2.38069E-05 0.0041
    1.3023E+01   1.31361E-04 0.0036
    1.3400E+01   1.98225E-05 0.0043
    1.3787E+01   2.12051E-05 0.0043
    1.4186E+01   1.13055E-04 0.0038
    1.4596E+01   1.60895E-05 0.0044
    1.5019E+01   8.55543E-05 0.0039
    1.5453E+01   1.25789E-05 0.0045
    1.5900E+01   1.32363E-05 0.0045
    1.6360E+01   7.86901E-05 0.0040
    1.6834E+01   1.06289E-05 0.0044
    1.7321E+01   6.04028E-05 0.0040
    1.7822E+01   8.67122E-06 0.0044
    1.8337E+01   5.14382E-05 0.0041
    1.8868E+01   8.66490E-06 0.0045
    1.9413E+01   9.00176E-06 0.0045
    1.9975E+01   4.72440E-05 0.0041
    2.0553E+01   7.20888E-06 0.0044
    2.1148E+01   3.95849E-05 0.0041
    2.1759E+01   5.94512E-06 0.0044
    2.2389E+01   5.98146E-06 0.0044
    2.3037E+01   3.12523E-05 0.0041
    2.3703E+01   4.89549E-06 0.0044
    2.4389E+01   2.72442E-05 0.0041
    2.5094E+01   4.45792E-06 0.0043
    2.5820E+01   4.33236E-06 0.0044
    2.6567E+01   2.43804E-05 0.0041
    2.7336E+01   3.83959E-06 0.0044
    2.8127E+01   2.16377E-05 0.0041
    2.8940E+01   3.62750E-06 0.0043
    2.9777E+01   3.43851E-06 0.0044
    3.0639E+01   1.86558E-05 0.0041
    3.1525E+01   2.80455E-06 0.0044
    3.2437E+01   1.59086E-05 0.0041
    3.3376E+01   2.59886E-06 0.0043
    3.4341E+01   2.37055E-06 0.0043
    3.5335E+01   1.32954E-05 0.0040
    3.6357E+01   1.92003E-06 0.0043
    3.7409E+01   1.11645E-05 0.0040
    3.8491E+01   1.80507E-06 0.0042
    3.9604E+01   1.66759E-06 0.0043
    4.0750E+01   9.35719E-06 0.0040
    4.1929E+01   1.31258E-06 0.0043
    4.3142E+01   8.00028E-06 0.0039
    4.4390E+01   1.25532E-06 0.0041
    4.5674E+01   6.63457E-06 0.0039
    4.6996E+01   1.33492E-06 0.0040
    4.8355E+01   9.44777E-07 0.0042
    4.9754E+01   5.87328E-06 0.0039
    5.1193E+01   8.97288E-07 0.0041
    5.2674E+01   4.90654E-06 0.0038
    5.4198E+01   9.76547E-07 0.0040
    5.5766E+01   6.89627E-07 0.0042
    5.7379E+01   4.38738E-06 0.0038
    5.9039E+01   6.35723E-07 0.0041
    6.0747E+01   3.70830E-06 0.0038
    6.2505E+01   6.93611E-07 0.0040
    6.4313E+01   5.26840E-07 0.0041
    6.6174E+01   3.27773E-06 0.0038
    6.8088E+01   4.49410E-07 0.0041
    7.0058E+01   2.81684E-06 0.0038
    7.2084E+01   4.69097E-07 0.0040
    7.4170E+01   2.35269E-06 0.0037
    7.6315E+01   5.05288E-07 0.0039
    7.8523E+01   3.34343E-07 0.0040
    8.0795E+01   2.14241E-06 0.0037
    8.3132E+01   3.13116E-07 0.0040
    8.5537E+01   1.83155E-06 0.0037
    8.8012E+01   3.18896E-07 0.0039
    9.0558E+01   1.53871E-06 0.0037
    9.3178E+01   3.24978E-07 0.0038
    9.5873E+01   2.25392E-07 0.0039
    9.8647E+01   1.38456E-06 0.0037
    1.0150E+02   1.97179E-07 0.0039
    1.0444E+02   1.18720E-06 0.0036
    1.0746E+02   1.97205E-07 0.0038
    1.1057E+02   9.94568E-07 0.0036
    1.1377E+02   2.04116E-07 0.0038
    1.1706E+02   1.44558E-07 0.0039
    1.2044E+02   8.87082E-07 0.0036
    1.2393E+02   1.25672E-07 0.0039
    1.2751E+02   7.57460E-07 0.0036
    1.3120E+02   1.28048E-07 0.0038
    1.3500E+02   6.31755E-07 0.0036
    1.3890E+02   1.32184E-07 0.0037
    1.4292E+02   8.98269E-08 0.0039
    1.4706E+02   5.65207E-07 0.0036
    1.5131E+02   8.32634E-08 0.0038
    1.5569E+02   4.76058E-07 0.0036
    1.6019E+02   8.73733E-08 0.0038
    1.6483E+02   6.99667E-08 0.0038
    1.6959E+02   4.13737E-07 0.0036
    1.7450E+02   5.73003E-08 0.0039
    1.7955E+02   3.55266E-07 0.0036
    1.8474E+02   5.78537E-08 0.0038
    1.9009E+02   2.95630E-07 0.0036
    1.9559E+02   6.04106E-08 0.0037
    2.0124E+02   4.19438E-08 0.0038
    2.0707E+02   2.62349E-07 0.0035
    2.1306E+02   3.91493E-08 0.0038
    2.1922E+02   2.20773E-07 0.0035
    2.2556E+02   4.13142E-08 0.0037
    2.3209E+02   3.30280E-08 0.0038
    2.3880E+02   1.92747E-07 0.0035
    2.4571E+02   2.78168E-08 0.0038
    2.5282E+02   1.66464E-07 0.0035
    2.6013E+02   2.68916E-08 0.0038
    2.6766E+02   1.40599E-07 0.0035
    2.7540E+02   2.71697E-08 0.0037
    2.8337E+02   1.95166E-08 0.0038
    2.9157E+02   1.58762E-08 0.0037
    3.0000E+02   0.00000E+00 0.0000
      total      9.00905E-03 0.0006
 
 cell  483                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   0.00000E+00 0.0000
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   0.00000E+00 0.0000
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   8.46120E-10 0.2617
    6.9538E+00   0.00000E+00 0.0000
    7.1550E+00   2.63095E-06 0.0098
    7.3619E+00   3.03048E-06 0.0069
    7.5749E+00   3.54486E-03 0.0010
    7.7941E+00   9.51474E-05 0.0020
    8.0195E+00   9.78347E-05 0.0020
    8.2515E+00   1.39169E-03 0.0015
    8.4902E+00   4.72086E-05 0.0026
    8.7359E+00   8.52867E-04 0.0019
    8.9886E+00   4.82541E-05 0.0030
    9.2486E+00   5.65256E-04 0.0022
    9.5162E+00   3.50136E-05 0.0034
    9.7915E+00   3.32634E-05 0.0034
    1.0075E+01   3.93568E-04 0.0026
    1.0366E+01   2.78594E-05 0.0036
    1.0666E+01   2.96307E-04 0.0029
    1.0975E+01   2.48675E-05 0.0038
    1.1292E+01   2.17516E-04 0.0032
    1.1619E+01   2.47463E-05 0.0040
    1.1955E+01   2.42759E-05 0.0040
    1.2301E+01   1.59539E-04 0.0034
    1.2657E+01   2.34379E-05 0.0041
    1.3023E+01   1.41275E-04 0.0036
    1.3400E+01   1.90891E-05 0.0042
    1.3787E+01   1.95884E-05 0.0042
    1.4186E+01   1.12222E-04 0.0038
    1.4596E+01   1.79271E-05 0.0044
    1.5019E+01   8.96418E-05 0.0038
    1.5453E+01   1.17765E-05 0.0044
    1.5900E+01   1.22965E-05 0.0044
    1.6360E+01   7.70451E-05 0.0039
    1.6834E+01   1.13441E-05 0.0044
    1.7321E+01   6.56815E-05 0.0040
    1.7822E+01   9.10136E-06 0.0044
    1.8337E+01   5.01102E-05 0.0040
    1.8868E+01   8.03086E-06 0.0045
    1.9413E+01   8.36137E-06 0.0045
    1.9975E+01   4.51235E-05 0.0041
    2.0553E+01   7.24777E-06 0.0044
    2.1148E+01   4.12870E-05 0.0041
    2.1759E+01   6.39694E-06 0.0043
    2.2389E+01   6.43975E-06 0.0044
    2.3037E+01   3.32820E-05 0.0041
    2.3703E+01   5.06665E-06 0.0044
    2.4389E+01   2.73587E-05 0.0041
    2.5094E+01   4.32507E-06 0.0043
    2.5820E+01   4.16582E-06 0.0043
    2.6567E+01   2.31355E-05 0.0040
    2.7336E+01   3.60241E-06 0.0044
    2.8127E+01   2.04495E-05 0.0040
    2.8940E+01   3.45111E-06 0.0043
    2.9777E+01   3.30314E-06 0.0043
    3.0639E+01   1.81669E-05 0.0040
    3.1525E+01   2.78645E-06 0.0043
    3.2437E+01   1.60601E-05 0.0040
    3.3376E+01   2.67646E-06 0.0042
    3.4341E+01   2.45835E-06 0.0043
    3.5335E+01   1.39315E-05 0.0040
    3.6357E+01   2.03953E-06 0.0043
    3.7409E+01   1.19548E-05 0.0040
    3.8491E+01   1.94657E-06 0.0042
    3.9604E+01   1.80550E-06 0.0043
    4.0750E+01   1.01418E-05 0.0040
    4.1929E+01   1.42521E-06 0.0042
    4.3142E+01   8.67231E-06 0.0039
    4.4390E+01   1.36016E-06 0.0041
    4.5674E+01   7.15453E-06 0.0039
    4.6996E+01   1.43144E-06 0.0040
    4.8355E+01   1.01081E-06 0.0042
    4.9754E+01   6.26689E-06 0.0039
    5.1193E+01   9.49005E-07 0.0041
    5.2674E+01   5.18217E-06 0.0039
    5.4198E+01   1.02621E-06 0.0040
    5.5766E+01   7.22529E-07 0.0041
    5.7379E+01   4.57452E-06 0.0038
    5.9039E+01   6.60442E-07 0.0040
    6.0747E+01   3.82959E-06 0.0038
    6.2505E+01   7.12796E-07 0.0039
    6.4313E+01   5.41617E-07 0.0041
    6.6174E+01   3.35499E-06 0.0037
    6.8088E+01   4.57585E-07 0.0040
    7.0058E+01   2.86250E-06 0.0037
    7.2084E+01   4.75065E-07 0.0039
    7.4170E+01   2.37429E-06 0.0037
    7.6315E+01   5.09731E-07 0.0038
    7.8523E+01   3.36321E-07 0.0040
    8.0795E+01   2.15185E-06 0.0037
    8.3132E+01   3.13484E-07 0.0039
    8.5537E+01   1.83219E-06 0.0036
    8.8012E+01   3.18303E-07 0.0038
    9.0558E+01   1.53376E-06 0.0036
    9.3178E+01   3.24284E-07 0.0038
    9.5873E+01   2.23736E-07 0.0039
    9.8647E+01   1.37583E-06 0.0036
    1.0150E+02   1.95725E-07 0.0039
    1.0444E+02   1.17664E-06 0.0036
    1.0746E+02   1.95822E-07 0.0038
    1.1057E+02   9.83849E-07 0.0036
    1.1377E+02   2.01757E-07 0.0037
    1.1706E+02   1.42522E-07 0.0038
    1.2044E+02   8.76034E-07 0.0035
    1.2393E+02   1.24199E-07 0.0038
    1.2751E+02   7.47101E-07 0.0035
    1.3120E+02   1.25897E-07 0.0038
    1.3500E+02   6.22240E-07 0.0035
    1.3890E+02   1.30194E-07 0.0037
    1.4292E+02   8.82013E-08 0.0038
    1.4706E+02   5.55875E-07 0.0035
    1.5131E+02   8.17955E-08 0.0038
    1.5569E+02   4.67960E-07 0.0035
    1.6019E+02   8.55783E-08 0.0037
    1.6483E+02   6.88428E-08 0.0038
    1.6959E+02   4.06208E-07 0.0035
    1.7450E+02   5.61320E-08 0.0038
    1.7955E+02   3.48487E-07 0.0035
    1.8474E+02   5.68877E-08 0.0037
    1.9009E+02   2.89900E-07 0.0035
    1.9559E+02   5.92719E-08 0.0037
    2.0124E+02   4.10950E-08 0.0038
    2.0707E+02   2.57314E-07 0.0035
    2.1306E+02   3.84008E-08 0.0037
    2.1922E+02   2.16332E-07 0.0035
    2.2556E+02   4.05134E-08 0.0037
    2.3209E+02   3.22465E-08 0.0037
    2.3880E+02   1.88977E-07 0.0035
    2.4571E+02   2.71533E-08 0.0038
    2.5282E+02   1.63115E-07 0.0035
    2.6013E+02   2.62527E-08 0.0037
    2.6766E+02   1.37664E-07 0.0035
    2.7540E+02   2.66325E-08 0.0036
    2.8337E+02   1.90967E-08 0.0037
    2.9157E+02   1.55225E-08 0.0036
    3.0000E+02   0.00000E+00 0.0000
      total      8.95455E-03 0.0006
 
 cell  484                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
